tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age,count_retweet,count_like,count_reply,original_status_id
wearing-mask-australia,angel7WPS, https://twitter.com/angel7WPS,2020-09-24 04:54:25,https://twitter.com/i/web/status/1308842172544962561,"RT @DeAnna4Congress: TRUTH? Earnest??   Okay, Mr. Stay locked up in your homes, shut up, wear your mask and wait for a vaccine.",negative,0.01616,0.96767,0.01616,Victoria,Male,(38-43),0,0,0,1308804889632534529
wearing-mask-australia,citizenyid, https://twitter.com/citizenyid,2020-09-23 06:02:03,https://twitter.com/i/web/status/1308496804951060480,RT @CREWcrew: The politicization of agencies and suppression of career officials has a human cost. When a career scientist at the CDC told…,neutral,0.04674,0.44125,0.512,Victoria,Female,(38-43),0,0,0,1308496569386364933
wearing-mask-australia,Sapphic_Snake, https://twitter.com/Sapphic_Snake,2020-09-23 04:38:42,https://twitter.com/i/web/status/1308475829186224129,"RT @yoshisquared: Covid-19 has killed over 200,000 people in America and nearly a million world wide.  Again, the US represents 5% of the w…",neutral,0.03859,0.40412,0.55729,Western Australia,Female,(4-6),0,0,0,1308457990723309568
wearing-mask-australia,BLMRELL, https://twitter.com/BLMRELL,2020-09-24 06:57:29,https://twitter.com/i/web/status/1308873143629615104,RT @dominicandubbb: Wear your mask https://t.co/GOidVcnL9Z,neutral,0.03902,0.15057,0.81041,Victoria,Male,(38-43),0,0,0,1308611930769240064
wearing-mask-australia,CaraLee43535767, https://twitter.com/CaraLee43535767,2020-09-24 05:59:29,https://twitter.com/i/web/status/1308858546767962112,"@newtgingrich @KarlRove 🤔 Trump is President unfortunately Not Biden! 205k dead is on him and his Republican koolaid drinkers for lying, not pleading with people to wear a mask and social distance and playing it down...and they continue to play it down! What’s it going to take 500k dead?? https://t.co/kgEfQQkQI6",negative,0.00192,0.93715,0.06093,Western Australia,Female,(4-6),0,0,0,1308841770827100163
wearing-mask-australia,MADinMelbourne, https://twitter.com/MADinMelbourne,2020-09-24 07:00:50,https://twitter.com/i/web/status/1308873983933247490,RT @cryptoguzzle: I WILL NOT wear a mask as a matter of principle of not partaking in the hysterical madness that has gripped the world whi…,negative,0.02911,0.59835,0.37253,Victoria,Female,(38-43),0,0,0,1308811719049871361
wearing-mask-australia,MADinMelbourne, https://twitter.com/MADinMelbourne,2020-09-24 07:02:17,https://twitter.com/i/web/status/1308874350620180481,RT @REKTfromBSV: @cryptoguzzle Can't tell you how many doctors tell me it's a complete hoax when they sit down to have lunch with me and th…,negative,0.01185,0.62324,0.3649,Victoria,Female,(38-43),0,0,0,1308870964487303170
wearing-mask-australia,ClineMendenhall, https://twitter.com/ClineMendenhall,2020-09-24 06:53:48,https://twitter.com/i/web/status/1308872215795044357,RT @StephenKing: Trump supporters don't wear masks because it's their way of saying I'm with stupid.,negative,0.00345,0.8279,0.16865,Victoria,Female,(25-32),0,0,0,1308864521138774018
wearing-mask-australia,Matthew96153150, https://twitter.com/Matthew96153150,2020-09-23 06:51:37,https://twitter.com/i/web/status/1308509276219080706,"RT @ZubyMusic: - you can spread it even if you don't have it - if you wear a mask (of any kind), it will pass over you - it can only jump 1…",neutral,0.04934,0.358,0.59265,,Female,(60-100),0,0,0,1308489464516423681
wearing-mask-australia,rhapsodynbloom, https://twitter.com/rhapsodynbloom,2020-09-24 06:43:37,https://twitter.com/i/web/status/1308869653410832384,RT @4everNeverTrump: The President mocks mask-wearing to protect yourself and others from COVID-19 at his rallies... while standing in fron…,negative,0.0086,0.65472,0.33668,Victoria,Female,(25-32),0,0,0,1308869321381285891
wearing-mask-australia,pixiekat666, https://twitter.com/pixiekat666,2020-09-24 04:49:16,https://twitter.com/i/web/status/1308840873736761346,RT @RealMickFoley: Wearing a mask is not comfortable.  Here’s why I wear one anyway.  RT’s would be appreciated. https://t.co/QYjLiP9CcA,negative,0.02839,0.50937,0.46223,Western Australia,Female,(25-32),0,0,0,1308537941824864256
wearing-mask-australia,mercenarygraphi, https://twitter.com/mercenarygraphi,2020-09-24 07:30:47,https://twitter.com/i/web/status/1308881521357529090,"RT @HeidiNBC: Bob Wheaton, a dpt. spokesman to @NBCNews:  The department is unaware at this time of any outbreak associated with the rally…",neutral,0.07555,0.19385,0.7306,Victoria,Female,(8-12),0,0,0,1308849713467273218
wearing-mask-australia,mercenarygraphi, https://twitter.com/mercenarygraphi,2020-09-24 07:30:58,https://twitter.com/i/web/status/1308881567322865665,RT @leftcoastbabe: @HeidiNBC That's one person who ADMITS it. Remember the same COVIDiots who won't wear masks are unlikely to get tested u…,negative,0.01245,0.58873,0.39882,Victoria,Female,(8-12),0,0,0,1308867754779344898
wearing-mask-australia,lousyvibess, https://twitter.com/lousyvibess,2020-09-24 08:58:06,https://twitter.com/i/web/status/1308903498571018241,"RT @MrBanker12: @AdamSchefter You wear a mask as an extra safety measure, why is this so hard to understand?! You can test negative yesterd…",negative,0.00496,0.76281,0.23222,New South Wales,Female,(38-43),0,0,0,1308527866867376128
wearing-mask-australia,apignataro, https://twitter.com/apignataro,2020-09-23 07:45:32,https://twitter.com/i/web/status/1308522848823078913,"RT @commiegirl1: . @bestbuy your dishwasher installer just refused to wear a mask in our home when we asked him to, told us we could find a…",negative,0.00144,0.94198,0.05658,New South Wales,Male,(25-32),0,0,0,1308520457969123330
wearing-mask-australia,trisha80574084, https://twitter.com/trisha80574084,2020-09-23 08:19:34,https://twitter.com/i/web/status/1308531411117203456,@Jazmin4201 I forgot one!   “Wear a damn mask!”   🙄,negative,0.00515,0.77539,0.21946,Western Australia,Female,(4-6),0,0,0,1308221801344970752
wearing-mask-australia,TessaTessapes, https://twitter.com/TessaTessapes,2020-09-24 07:34:59,https://twitter.com/i/web/status/1308882580452896772,"RT @CNN: Pres. Trump mocked wearing face masks on the day that the US surpassed 200,000 coronavirus deaths.   “I don’t find this funny,” sa…",negative,0.04242,0.91517,0.04242,Victoria,Male,(25-32),0,0,0,1308645268867301376
wearing-mask-australia,heyjudymodesta, https://twitter.com/heyjudymodesta,2020-09-23 07:03:44,https://twitter.com/i/web/status/1308512328330162176,RT @DesignationSix: Only in the mind of a Conservative could someone trying to get people to wear masks to stop the spread of disease be co…,negative,0.0159,0.54968,0.43442,New South Wales,Male,(25-32),0,0,0,1308503837515436034
