tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
wearing-mask-australia,magicimpact, https://twitter.com/magicimpact,2020-08-02 20:57:30,https://twitter.com/i/web/status/1290028977164136448,"RT @notorious_KRG: Me to ppl not wearing masks, partying, etc. not taking coronavirus seriously https://t.co/lCPzxr262o",negative,0.01611,0.6416,0.34204,,Female,(48-53)
wearing-mask-australia,Kathy86451103, https://twitter.com/Kathy86451103,2020-07-30 21:33:25,https://twitter.com/i/web/status/1288950854645506049,"@IngrahamAngle Well, that was your only black friend,  you must have a picture of him wearing his mask then?",neutral,0.01358,0.19507,0.7915,,,
wearing-mask-australia,thoughtsondays, https://twitter.com/thoughtsondays,2020-08-02 21:22:33,https://twitter.com/i/web/status/1290035282251636736,"RT @JustAnimeDaily: If they can wear masks, so can you https://t.co/QfyYUbDkLL",neutral,0.06604,0.10577,0.82813,,,
wearing-mask-australia,lizsalerno1, https://twitter.com/lizsalerno1,2020-07-30 22:04:25,https://twitter.com/i/web/status/1288958653672947714,"RT @ananavarro: Herman Caín thought Covid was a hoax, scoffed at wearing a mask. Died of Covid.  Bill Montgomery, co-founder of pro-Trump,…",neutral,0.02818,0.45435,0.51758,Victoria,Female,(38-43)
wearing-mask-australia,lizsalerno1, https://twitter.com/lizsalerno1,2020-08-01 22:41:40,https://twitter.com/i/web/status/1289692803270758401,@JasonTe20467011 @anthonydpd @NC_Governor Will people wear masks when doing cardio?,neutral,0.02071,0.27075,0.7085,Victoria,Female,(38-43)
wearing-mask-australia,AK4WA, https://twitter.com/AK4WA,2020-07-30 22:06:40,https://twitter.com/i/web/status/1288959220487000064,"@chance_paladin @_pnwpdx @toddeherman @GovInslee So, we wear more-masks, but things don’t improve, and Inslee decides it’s because we didn’t wear ENOUGH more-masks?  I’m floored people still buy his lies.",negative,0.0271,0.9458,0.0271,Western Australia,Female,(25-32)
wearing-mask-australia,AK4WA, https://twitter.com/AK4WA,2020-07-30 22:39:36,https://twitter.com/i/web/status/1288967509442469894,RT @toddeherman: I try VERY hard to focus on policies. Fauci IS the policy; I regard him as a con artist. He knows:  Masks do nothing; he d…,negative,0.00457,0.85645,0.13916,Western Australia,Female,(25-32)
wearing-mask-australia,hanzawaru, https://twitter.com/hanzawaru,2020-07-25 07:25:28,https://twitter.com/i/web/status/1286925521121497089,@stratcaster70 @WillReturns1066 @9NewsMelb @maddieslattery @DanielAndrewsMP The surgeon wears a mask less so for not spreading a virus. It's to prevent their own saliva from contaminating a sterile field.,neutral,0.03229,0.40503,0.56299,,,
wearing-mask-australia,mahsinmahsin, https://twitter.com/mahsinmahsin,2020-08-02 22:19:05,https://twitter.com/i/web/status/1290049510295523329,RT @bvtdidyoudie: Dumbass white right wing men: nobody can make me wear a mask you’re infringing on my rights regardless what the police or…,negative,0.00381,0.89746,0.09857,Western Australia,Male,(48-53)
wearing-mask-australia,francescadist18, https://twitter.com/francescadist18,2020-07-30 22:04:32,https://twitter.com/i/web/status/1288958684974837760,"RT @screamingmd: “What about flu season?! Should we wear a mask then too?!” shrieked the maskless.   “Yes, we should change our societal no…",negative,0.0083,0.9834,0.0083,Victoria,,
wearing-mask-australia,FecklessIvanka, https://twitter.com/FecklessIvanka,2020-08-02 20:46:23,https://twitter.com/i/web/status/1290026179559383040,"White House testing czar: 'I can't recommend' hydroxychloroquine https://t.co/rlf5KWUYM2 Wear a mask, don't drink bleach, stay home if possible, don't go to the beach or boardwalk and spread your cooties @realdonaldtrump is an idiot https://t.co/D6rmP2aOTR",negative,0.0027,0.90918,0.08789,New South Wales,,
wearing-mask-australia,Edithclara9, https://twitter.com/Edithclara9,2020-08-02 22:15:59,https://twitter.com/i/web/status/1290048730083647488,@helen_it I only saw one other person wearing a mask in our NSW Coles supermarket yesterday.,neutral,0.0415,0.323,0.63525,New South Wales,,
wearing-mask-australia,_yahdo, https://twitter.com/_yahdo,2020-07-30 22:25:26,https://twitter.com/i/web/status/1288963941465354241,Holy shit Trumps actually saying to wear a mask now  polls have that boy shivering,negative,0.00462,0.8916,0.10364,,,
wearing-mask-australia,anthonykpardi, https://twitter.com/anthonykpardi,2020-08-01 22:23:41,https://twitter.com/i/web/status/1289688280405958656,R U wearing your Mask?? I am #AP #wearamask https://t.co/8kAERDSmbe,neutral,0.01912,0.28906,0.69189,,,
wearing-mask-australia,PaladinWellness, https://twitter.com/PaladinWellness,2020-07-30 21:55:55,https://twitter.com/i/web/status/1288956517094481924,"@Toaster_Pastry Treating patients, above my pay-grade, since patients implies the need for a doctor. But to protect yourself from becoming a patient, shouldn't one be allowed to visit with their doctor, if Rx is involved, to map out a possible plan that is as good as wearing a mask?",negative,0.00123,0.93555,0.06305,Victoria,,
wearing-mask-australia,PaladinWellness, https://twitter.com/PaladinWellness,2020-07-30 22:53:44,https://twitter.com/i/web/status/1288971066518441984,"@Toaster_Pastry I agree, it's just that I never-ever want to see a doctor for The Virus. If something else may work for protection, one should be allowed to try. Do more besides wearing a mask, including adding Melatonin to a Prophylaxis Protocol. A mask might work. HCQ might work, too.",negative,0.00599,0.75928,0.23474,Victoria,,
wearing-mask-australia,Bill43094828, https://twitter.com/Bill43094828,2020-07-30 01:38:36,https://twitter.com/i/web/status/1288650165293735937,"@wiggley_dale @9NewsAUS Mask is to stop the droplet from going out of the mouth whom wears it, not to prevent it from getting in, as this flu is droplet-bourne not airbourne yet.  All wear masks is to support those in need to wear mask - just like shave to support cancer patients.",neutral,0.07245,0.24316,0.68457,,,
wearing-mask-australia,Bill43094828, https://twitter.com/Bill43094828,2020-07-30 01:41:59,https://twitter.com/i/web/status/1288651017492471808,"@wiggley_dale @9NewsAUS Remember we used to only ask sick people to wear mask in public, it's the same reason.  Also that's why some home made masks - e.g. coffee filter",neutral,0.02637,0.33374,0.64014,,,
wearing-mask-australia,lufunoadelaide, https://twitter.com/lufunoadelaide,2020-08-02 21:25:30,https://twitter.com/i/web/status/1290036024127651840,RT @Yamkhalifa: We all wear lipgloss under our masks right,neutral,0.03879,0.18909,0.77197,,,
wearing-mask-australia,HeideSean, https://twitter.com/HeideSean,2020-08-01 22:44:03,https://twitter.com/i/web/status/1289693403953819648,"If you find wearing a mask difficult, I’m curious how other small tasks in life have truly burdened you.",negative,0.00982,0.68457,0.30566,,,
wearing-mask-australia,InnovationStew, https://twitter.com/InnovationStew,2020-07-30 14:24:01,https://twitter.com/i/web/status/1288842791640915968,"With #victorialockdown and NSW stores such as #Woolworths requiring #COVID19 masks, consider making re-usable masks to Australian Government guidelines. Our videos show you how to find the materials at home, how to sew them - or make a no-sew alternative. https://t.co/7Ud9ueW2UE",positive,0.58936,0.04825,0.36255,,,
wearing-mask-australia,whatmegwears1, https://twitter.com/whatmegwears1,2020-08-02 22:45:21,https://twitter.com/i/web/status/1290056118161481729,RT @babyggoth: Women putting on full face of makeup while wearing a mask proves they do makeup for themselves,negative,0.01978,0.96045,0.01978,New South Wales,,
wearing-mask-australia,Robertball277, https://twitter.com/Robertball277,2020-07-30 22:37:57,https://twitter.com/i/web/status/1288967092490743808,RT @turbofart420: this young man REFUSED to wear a mask while bagging my groceries. DISGUSTED. i will NOT be coming back. @target @CDCgov h…,negative,0.00266,0.94678,0.05063,Western Australia,,
wearing-mask-australia,JBell100099, https://twitter.com/JBell100099,2020-07-26 11:11:34,https://twitter.com/i/web/status/1287344806935408641,RT @BelindaJones68: Have you noticed 2nd waves occurring around the world just like Aust?  2nd time is different- cases not from OS mainly-…,neutral,0.07513,0.12463,0.80029,,,
wearing-mask-australia,Shazzbee1, https://twitter.com/Shazzbee1,2020-08-02 21:52:11,https://twitter.com/i/web/status/1290042738025537536,@TheTodayShow  Thankyou for your reports. It would be great for your journalists or persons you interview from Melbourne wear masks.,neutral,0.04556,0.17004,0.78418,,,
wearing-mask-australia,Shazzbee1, https://twitter.com/Shazzbee1,2020-08-02 21:53:32,https://twitter.com/i/web/status/1290043077965434881,"@TheTodayShow Persons in Melbourne that are the interviewer or interviewee, please wear a mask",negative,0.00855,0.7085,0.28271,,,
wearing-mask-australia,Shazzbee1, https://twitter.com/Shazzbee1,2020-08-02 22:10:26,https://twitter.com/i/web/status/1290047331509796864,@TheTodayShow Journalists in Melbourne are not wearing masks. Why,neutral,0.01656,0.43091,0.55273,,,
wearing-mask-australia,a_warming, https://twitter.com/a_warming,2020-07-22 21:21:41,https://twitter.com/i/web/status/1286048796544135168,"RT @mjrowland68: The head of @TheDohertyInst, @ProfSharonLewin adds her voice to calls to make Melbourne joggers wear masks. She tells @bre…",neutral,0.19507,0.14685,0.6582,Victoria,,
wearing-mask-australia,developer__c, https://twitter.com/developer__c,2020-08-02 20:47:06,https://twitter.com/i/web/status/1290026360006557697,Wear a mask! 😷 https://t.co/nKOCLs29MR,neutral,0.01372,0.33008,0.65625,,,
wearing-mask-australia,ToddRon, https://twitter.com/ToddRon,2020-07-30 22:34:37,https://twitter.com/i/web/status/1288966255265878016,RT @susanferrechio: At weekly press conference @GOPLeader calls out the notorious press scrums in the Capitol when answering questions abou…,neutral,0.08508,0.13306,0.78174,Victoria,,
wearing-mask-australia,hannafinnigan, https://twitter.com/hannafinnigan,2020-08-02 22:16:17,https://twitter.com/i/web/status/1290048803140067328,@DivockGoatrigi literally almost everything is open here again you just gotta wear a mask. we have a 91% recovery rate,positive,0.89648,0.00604,0.09723,,,
wearing-mask-australia,_LTxox, https://twitter.com/_LTxox,2020-07-30 22:11:19,https://twitter.com/i/web/status/1288960391935123458,"Wear a mask, baldy https://t.co/AAkNLQFWmP",negative,0.00315,0.8252,0.17151,,,
wearing-mask-australia,Sulphurcocky1, https://twitter.com/Sulphurcocky1,2020-07-29 00:01:52,https://twitter.com/i/web/status/1288263434987945984,"RT @ABCaustralia: As wearing a mask in public becomes more common in Australia, it might be tempting to assume people who don't wear them a…",neutral,0.02304,0.31348,0.66357,,,
wearing-mask-australia,KrebsbachPaul, https://twitter.com/KrebsbachPaul,2020-07-30 22:21:50,https://twitter.com/i/web/status/1288963038645821442,RT @ElijahSchaffer: Doctors can’t make claims on HCQ because there isn’t enough scientific evidence backing it up   But we all have to wear…,neutral,0.01434,0.4856,0.5,Western Australia,,
wearing-mask-australia,KrebsbachPaul, https://twitter.com/KrebsbachPaul,2020-07-30 22:46:25,https://twitter.com/i/web/status/1288969225072066560,RT @toddeherman: I try VERY hard to focus on policies. Fauci IS the policy; I regard him as a con artist. He knows:  Masks do nothing; he d…,negative,0.00457,0.85645,0.13916,Western Australia,,
wearing-mask-australia,IyBrat, https://twitter.com/IyBrat,2020-08-01 22:20:03,https://twitter.com/i/web/status/1289687365267501056,@adamseconomics Wear a mask.,neutral,0.02901,0.18152,0.78955,,,
wearing-mask-australia,xComebackxKidx, https://twitter.com/xComebackxKidx,2020-08-02 22:00:34,https://twitter.com/i/web/status/1290044850843205632,RT @AohadaPeach: white people when the retail worker tells them they have to wear a mask,negative,0.021,0.95801,0.021,,,
wearing-mask-australia,alyssabruce102, https://twitter.com/alyssabruce102,2020-07-30 21:52:04,https://twitter.com/i/web/status/1288955545332768768,RT @will_roland: Also wear a mask.,neutral,0.04156,0.0791,0.87939,,,
