tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age,count_retweet,count_like,count_reply,original_status_id
wearing-mask-australia,MADinMelbourne, https://twitter.com/MADinMelbourne,2020-10-28 08:51:01,https://twitter.com/i/web/status/1321222899793940482,"RT @dissin: Colleague wants to meet, coffee in Melbourne CBD  Initial interest, but then realised I have to wear mask all day there  Fark t…",negative,0.0029,0.86953,0.12757,Victoria,Female,(38-43),0,0,0,1321217991212556288
wearing-mask-australia,MADinMelbourne, https://twitter.com/MADinMelbourne,2020-10-28 09:04:38,https://twitter.com/i/web/status/1321226326892638209,RT @honestyandhumor: Utter Bullshit! On what health advice @VictorianCHO ?  Mr Schleiger said Fitness Australia data in NSW ­revealed no c…,negative,0.00158,0.94761,0.05081,Victoria,Female,(38-43),0,0,0,1321225988890505216
wearing-mask-australia,413xmcg0, https://twitter.com/413xmcg0,2020-10-22 10:42:15,https://twitter.com/i/web/status/1319076566479953920,"RT @MagdaSzubanski: The volumetric attacks on Nyadol Nyuon, who is an African Australian activist, as well as Magda Szubanski in the wake…",neutral,0.09761,0.27893,0.62346,,Male,(48-53),0,0,0,1319029544376958976
wearing-mask-australia,itsa_me_sunnyd, https://twitter.com/itsa_me_sunnyd,2020-10-17 08:53:13,https://twitter.com/i/web/status/1317237189114253312,RT @roxiqt: Seven Deadly Sins  • being rude to animals • refusing to wear masks in stores • coconut water • parkour • the eggplant emoji •…,negative,0.02271,0.60861,0.36867,New South Wales,Female,(25-32),0,0,0,1317181220242030593
wearing-mask-australia,paulwiggins, https://twitter.com/paulwiggins,2020-10-22 09:15:56,https://twitter.com/i/web/status/1319054844921958400,"RT @MagdaSzubanski: The volumetric attacks on Nyadol Nyuon, who is an African Australian activist, as well as Magda Szubanski in the wake…",neutral,0.09761,0.27893,0.62346,New South Wales,Male,(60-100),0,0,0,1319029544376958976
wearing-mask-australia,DanaScully2, https://twitter.com/DanaScully2,2020-10-09 22:08:42,https://twitter.com/i/web/status/1314538277228040192,RT @stefoons: @chelsea_hetho @abcnews every shift in ED I have to ask patients &amp; visitors to pls put their masks back on. One recently answ…,neutral,0.03079,0.29545,0.67375,South Australia,Female,(25-32),0,0,0,1314512066791661568
wearing-mask-australia,DanaScully2, https://twitter.com/DanaScully2,2020-10-09 22:08:54,https://twitter.com/i/web/status/1314538324757897217,RT @Suzanne43554675: @stefoons @chelsea_hetho @abcnews @GladysB We had to ask our dentists to wear masks in Brisbane.  I can’t believe the…,negative,0.01355,0.83109,0.15535,South Australia,Female,(25-32),0,0,0,1314519647903858689
wearing-mask-australia,OskarOtterr, https://twitter.com/OskarOtterr,2020-10-23 19:31:27,https://twitter.com/i/web/status/1319572131710038019,@TheMightyOz77 @perthsteve @iconoclastia2 @MarkMcGowanMP @RogerCookMLA If someone doesn't wear their masks or precautions and they board that boat- that is when problems begin,negative,0.01075,0.76829,0.22096,Western Australia,Male,(4-6),0,7,0,1319571547665829890
wearing-mask-australia,OskarOtterr, https://twitter.com/OskarOtterr,2020-10-26 09:42:54,https://twitter.com/i/web/status/1320511180654346240,"If you're talking about Zoom, WFH, retirement of 4 engine jets, those are here to stay. But it's ridiculous to say that even with vaccines and treatments that could lower the death rate to that of flu, and perhaps prevent long term illness, we'll still be masking and locking down https://t.co/cRVRvvj3m6",negative,0.0094,0.73677,0.25383,Western Australia,Male,(4-6),0,1,0,
wearing-mask-australia,LeonieGSmith, https://twitter.com/LeonieGSmith,2020-10-22 09:06:21,https://twitter.com/i/web/status/1319052434237386753,"RT @MagdaSzubanski: The volumetric attacks on Nyadol Nyuon, who is an African Australian activist, as well as Magda Szubanski in the wake…",neutral,0.09761,0.27893,0.62346,,Male,(60-100),0,0,0,1319029544376958976
