tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age,count_retweet,count_like,count_reply,original_status_id
wearing-mask-australia,HoangLanWorld, https://twitter.com/HoangLanWorld,2020-11-21 10:32:40,https://twitter.com/i/web/status/1329945793365647361,@AusIndiMedia Tha must be AGAIN surely. He has been to so many superspreader events at WH n rallies where people don't  wear mask or social distance etc.,negative,0.01589,0.65495,0.32916,New South Wales,Male,(48-53),0,3,0,1329924314863333376
wearing-mask-australia,mrn487, https://twitter.com/mrn487,2020-11-16 17:53:26,https://twitter.com/i/web/status/1328244775586131970,"So I'm assuming they are using masks in the South Australian aged care facilities with the #covid19sa positive staff members, right? Should be pretty obvious, but if I've learned anything about Federal Government's approach, it's that obvious ain't obvious. #covid19aus",negative,0.0105,0.7209,0.2686,New South Wales,Male,(25-32),0,0,0,1328202642695176193
wearing-mask-australia,DanaScully2, https://twitter.com/DanaScully2,2020-11-18 20:12:12,https://twitter.com/i/web/status/1329004473436422144,"@MagdaSzubanski Lovely words Magda♥️  Sending lots of love &amp; big cyber-hugs to all South Australians today, hang in there, wash your hands, wear a mask, stay home, stay healthy &amp; work together ~ you can do it!   This too will pass 🐝",positive,0.91997,0.00826,0.07177,South Australia,Female,(25-32),0,0,0,1328975978601725952
wearing-mask-australia,OskarOtterr, https://twitter.com/OskarOtterr,2020-11-19 04:57:56,https://twitter.com/i/web/status/1329136776737218561,"@terrycloth11 @rpgbadger @RingoRaccoon We aren't as vigilant as Asia is against covid, we don't have good tracing apps, no one wears masks, hand sanitiser is left unused, the South Australia outbreak shows us that WA and other Australian states must still be mindful of the ongoing threat of COVID re-introduction",neutral,0.03118,0.47855,0.49027,Western Australia,Male,(4-6),0,0,0,1329135860554506240
wearing-mask-australia,CaptainAdvance1, https://twitter.com/CaptainAdvance1,2020-11-17 06:51:17,https://twitter.com/i/web/status/1328440527713234944,"@mdnij34 I'm Australian but will trust experts. Although the vaccines are promising in protection, the unknown is whether people will still be carriers. Do they protect from symptoms or prevent being infectious? If no, masks will become redundant. More studies needed.",neutral,0.02575,0.38907,0.58517,,Female,(8-12),0,2,0,1328340461224927232
wearing-mask-australia,Gregory66081178, https://twitter.com/Gregory66081178,2020-11-10 08:53:51,https://twitter.com/i/web/status/1325934656378712064,@formosanafro @PaulaAd18876981 @iingwen @WHO The world's best kept secret. Certainly ignored &amp; unreported by Australian media. TAIWAN island nation.pop 23.7ml 578 cases 7 deaths NEVER SHUT DOWN. 200+ days eliminated Mandatory MASKS crucial mitigation. Destroys Govt narrative on our handling of #COVID19  Why no mention???,negative,0.00538,0.88635,0.10827,,Female,(38-43),0,2,0,1325791758396125185
wearing-mask-australia,Ly0nHE4Rt, https://twitter.com/Ly0nHE4Rt,2020-11-25 09:05:27,https://twitter.com/i/web/status/1331373392113532928,"RT @SexCounseling: The homeless are not being arrested for being out past 10:00 p.m. and not wearing a mask, and where is the covid outbrea…",negative,0.00955,0.70503,0.28542,ACT,Male,(48-53),0,0,0,1331114048545386498
wearing-mask-australia,NJDaviesBlog, https://twitter.com/NJDaviesBlog,2020-11-19 10:12:33,https://twitter.com/i/web/status/1329215951380758528,"@BreakfastNews All the very best SA, all Australia is wishing you success.  Work together, ignore the naysayers, stay focused, follow a few simple rules ~ wash hands, social distance, wear a mask, stay home.  Stay safe.    Ignore those working against you, i.e. News Corp, fed ministers &amp; PM 🐝",positive,0.76823,0.01422,0.21755,Victoria,Male,(15-20),0,0,0,1329160362638372870
wearing-mask-australia,JonathonMomsen, https://twitter.com/JonathonMomsen,2020-11-16 16:03:25,https://twitter.com/i/web/status/1328217089148997632,"So I'm assuming they are using masks in the South Australian aged care facilities with the #covid19sa positive staff members, right? Should be pretty obvious, but if I've learned anything about Federal Government's approach, it's that obvious ain't obvious. #covid19aus",negative,0.0105,0.7209,0.2686,Victoria,Female,(8-12),0,0,0,1328202642695176193
wearing-mask-australia,_ksjack, https://twitter.com/_ksjack,2020-11-20 05:51:26,https://twitter.com/i/web/status/1329512629518254080,"@billbowtell @marshall_steven @PMalinauskasMP @abcadelaide @7NewsAdelaide @9NewsAdel VICTORIAN Mask-Haters: Looks like we've got rid of most of the Coronavirus now, so why do we need Masks?  ME: Looks like I'm not likely to have a Car accident either, so why do I need to wear a Seatbelt?  South Australia: IF only we'd all been wearing Masks two weeks ago... 🤔",negative,0.03167,0.93665,0.03167,,Female,(60-100),0,0,0,1328952442239799296
