tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age,count_retweet,count_like,count_reply,original_status_id
wearing-mask-australia,HopeVoteBiden, https://twitter.com/HopeVoteBiden,2020-12-23 07:24:03,https://twitter.com/i/web/status/1341494737937854465,RT @CAPAction: “I hope people listen to all the experts and Dr. Fauci talking about the need to wear masks during this Christmas and New Ye…,neutral,0.30307,0.06354,0.63338,New South Wales,Female,(60-100),0,0,0,1341126499290677248
wearing-mask-australia,Bishop64, https://twitter.com/Bishop64,2020-12-18 09:20:54,https://twitter.com/i/web/status/1339712201284747264,"@Peter_Fitz Don't listen to Gladys, Brad or Scomo as their priorities are money over lives, wear a mask and don't undertake unnecessary travel",negative,0.00226,0.96053,0.03721,Queensland,Female,(60-100),1,21,0,1339702823525617665
wearing-mask-australia,bwtibbitts, https://twitter.com/bwtibbitts,2020-12-20 09:38:27,https://twitter.com/i/web/status/1340441397149786114,RT @PattyArquette: While millions of Americans are awaiting vaccines and burying their family members from it. I certainly hope that politi…,neutral,0.13971,0.15425,0.70603,Victoria,Male,(8-12),0,0,0,1340416826723848193
wearing-mask-australia,JohnRob16933826, https://twitter.com/JohnRob16933826,2020-12-19 22:10:37,https://twitter.com/i/web/status/1340268294561882112,@sallymcmanus @kirstenaiken Surgical blue masks are the easiest to wear on a daily basis: light &amp; comfy without being claustrophobic.,positive,0.84254,0.01646,0.141,Victoria,Female,(25-32),0,0,0,1340257137637818370
wearing-mask-australia,Jenn_DahmsWolfe, https://twitter.com/Jenn_DahmsWolfe,2020-12-22 08:40:46,https://twitter.com/i/web/status/1341151653261582336,"RT @RepValDemings: It’s interesting to watch my GOP colleagues who refused to wear a mask or practice social distancing, and who attended “…",negative,0.04325,0.9135,0.04325,Western Australia,Male,(38-43),0,0,0,1341142763979624448
wearing-mask-australia,MaddyLove2018, https://twitter.com/MaddyLove2018,2020-12-19 09:19:49,https://twitter.com/i/web/status/1340074318370246656,From today you must wear a fitted face mask when you are in an airport terminal. It is strongly recommended you wear a face mask while on your flight.   More on staying safe: https://t.co/IU4C5Lm81V #COVID19Vic https://t.co/LT8Ko707sL,neutral,0.22127,0.08301,0.69572,,Female,(15-20),0,0,0,1340072414504476678
wearing-mask-australia,mrn487, https://twitter.com/mrn487,2020-12-09 12:38:39,https://twitter.com/i/web/status/1336500475647193089,Do you know why I push so hard for broader recognition of aerosol transmission of #covid19aus? Because it allows for idiotic policies such as this - No N95 masks required for GPs seeing patients with confirmed COVID-19. Many Australian experts are asleep at the wheel. https://t.co/VdMFOmHRjd,negative,0.00318,0.89697,0.09985,New South Wales,Male,(25-32),0,0,0,1336474080371900416
wearing-mask-australia,HeleneBlanchard, https://twitter.com/HeleneBlanchard,2020-12-18 18:48:00,https://twitter.com/i/web/status/1339854920254541824,RT @TheTeetering: You don’t have to wait for Gladys to tell you to wear a mask. NSW is going to have to think smart &amp; protect themselves DE…,neutral,0.07913,0.18337,0.73749,New South Wales,Female,(25-32),0,0,0,1339809228974747649
wearing-mask-australia,HeleneBlanchard, https://twitter.com/HeleneBlanchard,2020-12-18 21:23:42,https://twitter.com/i/web/status/1339894102742114304,@lincolncrew @MColvinMcKenzie @PaulBongiorno @AllanSeymour1 @GladysB @ScottMorrisonMP Look at Mascot today   No social distancing  People not wearing masks  Fleeing Sydney for all States  52 flights to Qld today  47 to Victoria  Not a word from @GladysB @ScottMorrisonMP CMO @qantas or @Virgin that allowing this degree of travel from a a known declared hotspot? https://t.co/g9QL4H5ebp,negative,0.02056,0.66119,0.31825,New South Wales,Female,(25-32),0,0,0,1339893469242769408
wearing-mask-australia,HeleneBlanchard, https://twitter.com/HeleneBlanchard,2020-12-18 21:25:00,https://twitter.com/i/web/status/1339894429612560387,RT @Loud_Lass: Why the fuck is it so hard to mandate wearing masks in NSW🤦🤦 #auspol,negative,0.00381,0.80993,0.18626,New South Wales,Female,(25-32),0,0,0,1339857202379513861
