tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age,count_retweet,count_like,count_reply,original_status_id
wearing-mask-australia,MonpotLeDevin, https://twitter.com/MonpotLeDevin,2020-12-09 09:32:24,https://twitter.com/i/web/status/1336453604329177089,RT @KierstenWarren: Wear a mask. Order whatever you can delivered. Stay home. https://t.co/h6d7WWQ2rF,,,,,Western Australia,Female,(48-53),0,0,0,1336432021611008000
wearing-mask-australia,dutchiegirlie, https://twitter.com/dutchiegirlie,2020-12-12 09:24:39,https://twitter.com/i/web/status/1337538818799497219,RT @therivers3: @CaslerNoel The Marine standing at attention for hours wearing a mask while this empty tux frolics and mugs for the camera…,,,,,,Female,(38-43),0,0,0,1337525396405772290
wearing-mask-australia,bwtibbitts, https://twitter.com/bwtibbitts,2020-12-12 09:10:14,https://twitter.com/i/web/status/1337535193377349632,RT @JoeBiden: Beating COVID-19 will take everyone doing their part.  Wear a mask. Social distance. Limit travel over the holidays.   We can…,,,,,Victoria,Male,(8-12),0,0,0,1337526826747367426
wearing-mask-australia,bwtibbitts, https://twitter.com/bwtibbitts,2020-12-12 09:28:06,https://twitter.com/i/web/status/1337539689616699392,"RT @JoyceWhiteVance: You're exposing White House staff, servers, Secret Service agents and their families to the virus so you can go to a p…",,,,,Victoria,Male,(8-12),0,0,0,1337508618531385344
wearing-mask-australia,413xmcg0, https://twitter.com/413xmcg0,2020-12-12 09:05:23,https://twitter.com/i/web/status/1337533970783719425,RT @LilNasX: niggas who lips get chapped easily happy as hell they get to wear a mask. it’s me. i’m niggas.,,,,,,Male,(48-53),0,0,0,1337447814998097920
wearing-mask-australia,rhapsodynbloom, https://twitter.com/rhapsodynbloom,2020-12-12 09:27:15,https://twitter.com/i/web/status/1337539474927005701,RT @JoeBiden: Beating COVID-19 will take everyone doing their part.  Wear a mask. Social distance. Limit travel over the holidays.   We can…,,,,,Victoria,Female,(25-32),0,0,0,1337526826747367426
wearing-mask-australia,MaddyLove2018, https://twitter.com/MaddyLove2018,2020-12-01 08:51:48,https://twitter.com/i/web/status/1333544288098029568,@abcnews Absolutely! Went to Albury. Had to wear my mask into a small shop with three staff. It was the right thing to do.,positive,0.84697,0.00542,0.1476,,Female,(15-20),0,11,0,1333490488893050880
wearing-mask-australia,MaddyLove2018, https://twitter.com/MaddyLove2018,2020-12-01 10:16:27,https://twitter.com/i/web/status/1333565590817054723,"@tealfooty @econchat1 @abcnews Aucklanders must wear masks on public transport, etc.. https://t.co/CzkKL6dWru https://t.co/lYy14LidO0",negative,0.03483,0.93034,0.03483,,Female,(15-20),0,0,0,1333555050627571712
wearing-mask-australia,Randomschantz, https://twitter.com/Randomschantz,2020-12-07 08:20:23,https://twitter.com/i/web/status/1335710708986679296,"RT @ElizabetKaren60: @natemax @AP Just think, he was sitting next to Jenna Ellis and Melissa Carone &amp; they weren't wearing masks. I normall…",,,,,,Male,(8-12),0,0,0,1335694789614968839
wearing-mask-australia,Randomschantz, https://twitter.com/Randomschantz,2020-12-07 08:43:57,https://twitter.com/i/web/status/1335716636427476993,RT @Jennife90117914: @Tom_Winter I think we need a law that requires people who don’t wear masks to carry a card in their wallet identifyin…,,,,,,Male,(8-12),0,0,0,1335714016833003521
