tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age,count_retweet,count_like,count_reply,original_status_id
wearing-mask-australia,AK4WA, https://twitter.com/AK4WA,2020-09-09 21:29:42,https://twitter.com/i/web/status/1303807821394227200,"RT @BonnieMaxson: From the Seattle Times, no less…  “Cloth masks or other face coverings should only be used as a last resort.”  So am I al…",negative,0.00804,0.75627,0.23568,Western Australia,Female,(25-32),0,0,,
wearing-mask-australia,AK4WA, https://twitter.com/AK4WA,2020-09-14 22:05:40,https://twitter.com/i/web/status/1305628810709053440,RT @TheBabylonBee: Governor Newsom Orders All Trees To Wear Masks To Prevent Spread Of Wildfires https://t.co/SLMz5qIltb,neutral,0.13584,0.21703,0.64713,Western Australia,Female,(25-32),0,0,0.0,1305627402958184450
wearing-mask-australia,gooploop_, https://twitter.com/gooploop_,2020-09-13 21:30:04,https://twitter.com/i/web/status/1305257464842002432,RT @laynrain: i can't wear a mask because i have breathing problems ok i have a big fat tonka truck earth shattering ass but i still wear…,negative,0.00922,0.67796,0.31282,Western Australia,Female,(8-12),0,0,,
wearing-mask-australia,dutchiegirlie, https://twitter.com/dutchiegirlie,2020-09-09 21:06:50,https://twitter.com/i/web/status/1303802064414408706,RT @dbwofficial: He lied. He lied to his followers. They believed him. He put them in danger. Some died. Told them to not wear masks. More…,negative,0.0087,0.76368,0.22763,,Female,(38-43),0,0,,
wearing-mask-australia,resistandgrow, https://twitter.com/resistandgrow,2020-09-12 21:15:27,https://twitter.com/i/web/status/1304891395962884101,"RT @SpiroAgnewGhost: My ultra right wing, blatantly racist, unhealthy 79 year old Uncle in the most prejudiced part of Florida, a man who s…",negative,0.03578,0.70409,0.26013,New South Wales,Female,(38-43),0,0,,
wearing-mask-australia,MADinMelbourne, https://twitter.com/MADinMelbourne,2020-09-10 22:49:16,https://twitter.com/i/web/status/1304190230308638720,RT @Matthew_4_Trump: I don't trust the test kits. I don't trust the numbers. I don't trust new projections. And I wouldn't trust the vaccin…,negative,0.00126,0.9595,0.03925,Victoria,Female,(38-43),0,0,,
wearing-mask-australia,bwtibbitts, https://twitter.com/bwtibbitts,2020-09-09 21:06:54,https://twitter.com/i/web/status/1303802080507854849,RT @tamarisk80: @wrmacdonald1 @kyledcheney @gtconway3d @PressSec And how many of those would be Trump supporters/voters. Will we find out l…,neutral,0.04133,0.14394,0.81473,Victoria,Male,(8-12),0,0,,
wearing-mask-australia,bwtibbitts, https://twitter.com/bwtibbitts,2020-09-09 21:08:49,https://twitter.com/i/web/status/1303802564643819525,"RT @sfpelosi: If he treated masks the way he treats guns, every one of his supporters would wear one and thousands of lives would be saved…",negative,0.01353,0.64352,0.34295,Victoria,Male,(8-12),0,0,,
wearing-mask-australia,bwtibbitts, https://twitter.com/bwtibbitts,2020-09-10 22:55:35,https://twitter.com/i/web/status/1304191819463495687,RT @JoeBiden: Do your part. Wear a mask. https://t.co/pdnEecS49Q,neutral,0.01811,0.45939,0.52249,Victoria,Male,(8-12),0,0,,
wearing-mask-australia,bwtibbitts, https://twitter.com/bwtibbitts,2020-09-11 22:58:44,https://twitter.com/i/web/status/1304555001180819458,RT @AndyOstroy: Makes total sense. Dying is SO much better than wearing a mask for another year... #Covid19 #coronavirus #Trump  https://t.…,negative,0.03797,0.92406,0.03797,Victoria,Male,(8-12),0,0,,
wearing-mask-australia,bwtibbitts, https://twitter.com/bwtibbitts,2020-09-12 20:43:25,https://twitter.com/i/web/status/1304883334619820033,"RT @SpiroAgnewGhost: My ultra right wing, blatantly racist, unhealthy 79 year old Uncle in the most prejudiced part of Florida, a man who s…",negative,0.03578,0.70409,0.26013,Victoria,Male,(8-12),0,0,,
wearing-mask-australia,supilikecats, https://twitter.com/supilikecats,2020-09-12 20:41:34,https://twitter.com/i/web/status/1304882869127360512,RT @sesamestreet: Our friend @OscarTheGrouch here to tell YOU...yeah YOU...to wear a mask when out in public. #CaringForEachOther https://t…,neutral,0.30256,0.03583,0.66161,Western Australia,Male,(8-12),0,0,,
wearing-mask-australia,supilikecats, https://twitter.com/supilikecats,2020-09-12 20:42:20,https://twitter.com/i/web/status/1304883063181074435,"RT @RiotGrlErin: ME: *wearing multiple earrings, a face mask, earbuds and glasses*  EARS: Shall I hold your purse as well or are you good?",neutral,0.03108,0.30393,0.66499,Western Australia,Male,(8-12),0,0,,
wearing-mask-australia,Lapham923gmail1, https://twitter.com/Lapham923gmail1,2020-09-12 20:47:20,https://twitter.com/i/web/status/1304884322214621184,"RT @SpiroAgnewGhost: My ultra right wing, blatantly racist, unhealthy 79 year old Uncle in the most prejudiced part of Florida, a man who s…",negative,0.03578,0.70409,0.26013,Western Australia,Female,(25-32),0,0,,
wearing-mask-australia,GeorgeCockroft, https://twitter.com/GeorgeCockroft,2020-09-02 10:55:53,https://twitter.com/i/web/status/1301111598749114380,@WritesFiona @PatsKarvelas It's entirely possible that a vaccine can't be made  There is no contingency  The who is now supporting Sweden  Everyone now wants masks  Infinite lockdowns forever  Even the best marathon runner in Australian parliament admits the economy matters,negative,0.00765,0.82545,0.1669,,Female,(8-12),0,1,,
wearing-mask-australia,BragoVictoria, https://twitter.com/BragoVictoria,2020-09-10 22:41:30,https://twitter.com/i/web/status/1304188275423232001,RT @TweetBenMax: Something happening in New York City is that the Mayor can't get police officers to wear masks during a pandemic and the G…,negative,0.00225,0.90954,0.08821,Victoria,Female,(25-32),0,0,,
wearing-mask-australia,BragoVictoria, https://twitter.com/BragoVictoria,2020-09-12 20:41:22,https://twitter.com/i/web/status/1304882819978555392,"RT @davidmweissman: This Floridian will wear a mask, practice social distancing and vote for @JoeBiden and @KamalaHarris at the voting boot…",negative,0.01593,0.72985,0.25422,Victoria,Female,(25-32),0,0,,
wearing-mask-australia,BragoVictoria, https://twitter.com/BragoVictoria,2020-09-12 21:27:33,https://twitter.com/i/web/status/1304894440557785088,RT @KateBennett_DC: A friend took this pic of @LindseyGrahamSC at @Reagan_Airport yesterday before a flight to SC. Graham was the only one…,neutral,0.06245,0.12147,0.81608,Victoria,Female,(25-32),0,0,,
wearing-mask-australia,Nex_Violenta, https://twitter.com/Nex_Violenta,2020-09-14 22:04:34,https://twitter.com/i/web/status/1305628533545295873,RT @TheBabylonBee: Governor Newsom Orders All Trees To Wear Masks To Prevent Spread Of Wildfires https://t.co/SLMz5qIltb,neutral,0.13584,0.21703,0.64713,Western Australia,Female,(15-20),0,0,0.0,1305627402958184450
wearing-mask-australia,Matthew96153150, https://twitter.com/Matthew96153150,2020-09-09 22:34:14,https://twitter.com/i/web/status/1303824060028268544,RT @SafwanChoudhry: Earlier today my family endure the most horrific &amp; dehumanizing treatment onboard @WestJet plane. My wife was threateni…,negative,0.08223,0.64751,0.27026,,Female,(60-100),0,0,,
wearing-mask-australia,Matthew96153150, https://twitter.com/Matthew96153150,2020-09-09 22:34:40,https://twitter.com/i/web/status/1303824168891199489,RT @heckyessica: A plane ride full of passengers is canceled because a 19 mo old baby isn't wearing a mask. We are living in the dumbest ti…,negative,0.00279,0.93541,0.06181,,Female,(60-100),0,0,,
wearing-mask-australia,Matthew96153150, https://twitter.com/Matthew96153150,2020-09-09 22:37:13,https://twitter.com/i/web/status/1303824810733170696,RT @racechikee: @TelBabe I’m afraid I disagree on this one. People have been frightened into wearing masks with no evidence of efficacy. Le…,negative,0.00279,0.87223,0.12497,,Female,(60-100),0,0,,
wearing-mask-australia,Pc_Free_Zone, https://twitter.com/Pc_Free_Zone,2020-09-12 21:32:08,https://twitter.com/i/web/status/1304895597556580352,RT @ksorbs: None of them are wearing masks!  If you riot or loot or take a knee or are pro Communism....no need to wear a mask.  You are im…,negative,0.00875,0.75367,0.23759,Queensland,Female,(38-43),0,0,,
wearing-mask-australia,rhapsodynbloom, https://twitter.com/rhapsodynbloom,2020-09-09 22:23:12,https://twitter.com/i/web/status/1303821282727911426,"RT @SRuhle: For those refusing to wear masks- have they never worn helmets, seatbelts or condoms?  I’m pretty sure no one liked any of the…",negative,0.00261,0.88181,0.11558,Victoria,Female,(25-32),0,0,,
wearing-mask-australia,rhapsodynbloom, https://twitter.com/rhapsodynbloom,2020-09-10 21:43:32,https://twitter.com/i/web/status/1304173690838552577,RT @JoeBiden: Do your part. Wear a mask. https://t.co/pdnEecS49Q,neutral,0.01811,0.45939,0.52249,Victoria,Female,(25-32),0,0,,
wearing-mask-australia,rhapsodynbloom, https://twitter.com/rhapsodynbloom,2020-09-10 21:45:27,https://twitter.com/i/web/status/1304174171887411201,"RT @duty2warn: Trump admitted to giving false information about a deadly virus. As a result, many did not wear masks. Some shook hands, kis…",neutral,0.04417,0.11607,0.83976,Victoria,Female,(25-32),0,0,,
