keyword,created_at_local_time,screen_name,user_URL,tweet_URL,tweet_text,hashtag1,hashtag2
experience,2020-07-29 12:05:02,1800RESPECT,https://twitter.com/1800RESPECT,https://twitter.com/i/web/status/1288294429703495681,"When supporting someone with a #disability who has experienced #abuse, it is important to remember to empower people to make their own decisions, and take into account any additional risks. Lean more about supporting someone on our website: https://t.co/YAiic1OOq2",abuse,disability
experience,2020-07-29 23:44:30,MikeGuillesser,https://twitter.com/MikeGuillesser,https://twitter.com/i/web/status/1288470456782057472,"RT @1800RESPECT: When supporting someone with a #disability who has experienced #abuse, it is important to remember to empower people to ma…",abuse,disability
experience,2020-08-01 11:23:17,eboncat,https://twitter.com/eboncat,https://twitter.com/i/web/status/1289371086920933376,"@BenMullingsPhD @Dpeters1977 @tuppsmiles @GregFranklin19 @Sian_NP @PatMcGorry @Psych4Men @lizoluwi @wendywhoru @JulianBurnside @IndigoDaya @TcameronTodd @RhondaWilsonMHN @ReawakenA @AccessAbleMH @ProffMac @KathleenTori @ACMHN @GregHuntMP Would be nice if we could degentrify mental health care and regulate it more effectively instead. Would go a long way to removing stigma/distrust, and promote lived experience in the field",,
experience,2020-08-02 16:14:00,YallopDiana,https://twitter.com/YallopDiana,https://twitter.com/i/web/status/1289806636710678528,"@lizoluwi @Sian_NP @tuppsmiles @PatMcGorry @Psych4Men @GregFranklin19 @wendywhoru @BenMullingsPhD @JulianBurnside @IndigoDaya @TcameronTodd @RhondaWilsonMHN @ReawakenA @AccessAbleMH @ProffMac @KathleenTori @ACMHN @GregHuntMP Bit confused. I hv been social worker 30 yrs criminal justice/ child protection here &amp; UK/ research reports/best practice guides, aged &amp; disability, etc and lived experience of mental health challenges &amp; service use since 16.Dont pick up peeps 4 my own needs",,
drug,2020-08-02 15:46:28,NikkitaRacquel,https://twitter.com/NikkitaRacquel,https://twitter.com/i/web/status/1289799708727107585,RT @purple_cath: Immediate contact numbers:  Lifeline on 13 11 14 Kids Helpline on 1800 551 800 National Alcohol and Other Drugs Hotline on…,,
drug,2020-08-02 15:36:08,traceyytran,https://twitter.com/traceyytran,https://twitter.com/i/web/status/1289797109634367491,RT @purple_cath: Immediate contact numbers:  Lifeline on 13 11 14 Kids Helpline on 1800 551 800 National Alcohol and Other Drugs Hotline on…,,
drug,2020-08-02 17:04:23,iamlordbadwolf,https://twitter.com/iamlordbadwolf,https://twitter.com/i/web/status/1289819317144399873,RT @purple_cath: Immediate contact numbers:  Lifeline on 13 11 14 Kids Helpline on 1800 551 800 National Alcohol and Other Drugs Hotline on…,,
drug,2020-08-02 15:32:06,merryh,https://twitter.com/merryh,https://twitter.com/i/web/status/1289796094335963136,RT @purple_cath: Immediate contact numbers:  Lifeline on 13 11 14 Kids Helpline on 1800 551 800 National Alcohol and Other Drugs Hotline on…,,
drug,2020-08-02 16:20:26,DashGamer,https://twitter.com/DashGamer,https://twitter.com/i/web/status/1289808257796599808,RT @purple_cath: Immediate contact numbers:  Lifeline on 13 11 14 Kids Helpline on 1800 551 800 National Alcohol and Other Drugs Hotline on…,,
drug,2020-08-02 15:34:09,DaveHowe82,https://twitter.com/DaveHowe82,https://twitter.com/i/web/status/1289796610986086406,RT @purple_cath: Immediate contact numbers:  Lifeline on 13 11 14 Kids Helpline on 1800 551 800 National Alcohol and Other Drugs Hotline on…,,
drug,2020-08-02 15:45:22,jacargon,https://twitter.com/jacargon,https://twitter.com/i/web/status/1289799431361949696,RT @purple_cath: Immediate contact numbers:  Lifeline on 13 11 14 Kids Helpline on 1800 551 800 National Alcohol and Other Drugs Hotline on…,,
drug,2020-08-02 16:31:00,bitterrness,https://twitter.com/bitterrness,https://twitter.com/i/web/status/1289810917530562560,RT @purple_cath: Immediate contact numbers:  Lifeline on 13 11 14 Kids Helpline on 1800 551 800 National Alcohol and Other Drugs Hotline on…,,
drug,2020-08-02 15:46:47,demanrisu,https://twitter.com/demanrisu,https://twitter.com/i/web/status/1289799788557262849,RT @purple_cath: Immediate contact numbers:  Lifeline on 13 11 14 Kids Helpline on 1800 551 800 National Alcohol and Other Drugs Hotline on…,,
drug,2020-08-02 22:36:43,bemyeverafterr,https://twitter.com/bemyeverafterr,https://twitter.com/i/web/status/1289902951893331969,RT @purple_cath: Immediate contact numbers:  Lifeline on 13 11 14 Kids Helpline on 1800 551 800 National Alcohol and Other Drugs Hotline on…,,
