tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age,count_retweet,count_like,count_reply,original_status_id
covid-vaccine-australia,jazmasigan_2, https://twitter.com/jazmasigan_2,2020-11-24 11:15:37,https://twitter.com/i/web/status/1331043764345815041,"RT @AFP: International air travellers will need to be vaccinated against Covid-19 to fly with Australia's Qantas, the airline's CEO has sai…",neutral,0.04844,0.43586,0.5157,South Australia,Male,(38-43),0,0,0,1331039450793713665
covid-vaccine-australia,kary_cee, https://twitter.com/kary_cee,2020-11-19 19:29:02,https://twitter.com/i/web/status/1329355996284686336,"@AndyBassett9 @mark_toshner Indeed. I agree. It is just that with the pandemic raging in places like the US, UK, Europe and India a vaccine will make a real measurable difference compared to say Australia, where we've pretty much suppressed it. I mean Victoria has had 20 days no new cases.",neutral,0.0546,0.30375,0.64165,,Female,(25-32),0,0,0,1329355480901226496
covid-vaccine-australia,KarryonK, https://twitter.com/KarryonK,2020-11-21 10:41:16,https://twitter.com/i/web/status/1329947956556963840,Meanwhile researchers working on various #COVID19 vaccines in Australia say a ‘lack of national leadership’ meant too many trials are competing for a limited pool of patients. ... story of our whole year #Scottysgapyear #ScottyNeverHelped #scottyfromarketing  #auspol,negative,0.00912,0.80862,0.18227,,Male,(60-100),0,0,0,1329945834075537408
covid-vaccine-australia,ozunclefesta, https://twitter.com/ozunclefesta,2020-11-17 14:21:27,https://twitter.com/i/web/status/1328553815839186945,RT @joshburnsmp: It would be deeply irresponsible for Channel 10 @Channel10AU @ViacomCBSANZ to let Pete Evans on @ImACelebrityAU  He has sp…,negative,0.00777,0.87437,0.11786,Victoria,Male,(4-6),0,0,0,1328273672952373248
covid-vaccine-australia,Aus_RichAlex, https://twitter.com/Aus_RichAlex,2020-11-17 08:14:22,https://twitter.com/i/web/status/1328461435442139137,RT @DrEricDing: Key thing—both the new Moderna and Pfizer mRNA vaccines do not contain the virus itself—just the RNA 🧬 fragments that encod…,negative,0.03439,0.49345,0.47216,Tasmania,Female,(25-32),0,0,0,1328362939905171456
covid-vaccine-australia,Aus_RichAlex, https://twitter.com/Aus_RichAlex,2020-11-24 11:20:04,https://twitter.com/i/web/status/1331044882236928000,"Important context for future course of the COVID-19 pandemic.  Outbreaks may continue for years around the world, even after the majority of people are vaccinated, due to unvaccinated populations.  Even if vaccines are 90% effective.  Measles is an example. https://t.co/XczeocDvWg",neutral,0.14256,0.16401,0.69343,Tasmania,Female,(25-32),0,0,0,
covid-vaccine-australia,Aus_RichAlex, https://twitter.com/Aus_RichAlex,2020-11-24 11:20:14,https://twitter.com/i/web/status/1331044926293909507,"RT @ForeignAffairs: The 1918 influenza outbreak was largely brought under control in cities by 1919, but it continued to spread in rural ar…",neutral,0.07842,0.13129,0.79028,Tasmania,Female,(25-32),0,0,0,1331042084690735104
covid-vaccine-australia,paulinehollywoo, https://twitter.com/paulinehollywoo,2020-11-13 16:02:49,https://twitter.com/i/web/status/1327129774884581377,RT @DanielBleakley: Watch it here:  https://t.co/1W9WMHEFmM,neutral,0.14724,0.08465,0.76811,Queensland,Male,(60-100),0,0,0,1327053105066721280
covid-vaccine-australia,Asher_Wolf, https://twitter.com/Asher_Wolf,2020-11-17 13:36:51,https://twitter.com/i/web/status/1328542592036864000,"Minister Hunt says Australia could potentially have access to the Moderna COVID vaccine through the COVAX facility, but reiterates the Federal Government already has a deal for an mRNA vaccine (Pfizer). @10NewsFirst",neutral,0.1316,0.19423,0.67417,Victoria,Female,(38-43),0,0,0,1328536369354850305
covid-vaccine-australia,Asher_Wolf, https://twitter.com/Asher_Wolf,2020-11-20 06:10:31,https://twitter.com/i/web/status/1329517430213808129,Disadvantaged and strongly religious people less likely to get Covid vaccine – survey  https://t.co/fGB2NdGCGB,negative,0.01959,0.5268,0.45361,Victoria,Female,(38-43),0,2,0,
covid-vaccine-australia,camwolfe, https://twitter.com/camwolfe,2020-11-24 22:32:47,https://twitter.com/i/web/status/1331214179588579328,"#COVID19 #Australia  Thoughts?  “Vaccination will be required to fly international, says Qantas chief”  Best piece of proactive public health a company could do, IMHO!!  🛩🛬🦠 https://t.co/eI6gfyj86Z",positive,0.85785,0.01729,0.12486,Victoria,Female,(60-100),0,0,0,
covid-vaccine-australia,the_g_rant, https://twitter.com/the_g_rant,2020-11-20 08:40:31,https://twitter.com/i/web/status/1329555179574738944,My Lai! Australia reacts to war crimes report.  https://t.co/WxYTgTppff,neutral,0.09002,0.11084,0.79915,,Female,(60-100),0,0,0,
covid-vaccine-australia,AdamSpenceAU, https://twitter.com/AdamSpenceAU,2020-11-24 13:38:46,https://twitter.com/i/web/status/1331079790552436738,"Oxford-AstraZeneca COVID-19 vaccine result gives Australia pathway to 'normal', Government says https://t.co/rkrChZVw6U",positive,0.71567,0.02239,0.26194,ACT,Female,(38-43),0,0,0,1331050261079498754
covid-vaccine-australia,expectproblems, https://twitter.com/expectproblems,2020-11-20 12:47:51,https://twitter.com/i/web/status/1329617421850669058,Okay uhm so… near as I can tell everyone is getting furious that this poor person was so ashamed they had to keep a second job in this capitalist hellscape that they lied about it? Is that the basics here?  God I need a coffee.  https://t.co/MJj9lzGfBj https://t.co/DqyLJreNea,negative,0.00217,0.92266,0.07518,New South Wales,Male,(8-12),0,10,0,
covid-vaccine-australia,fatima_ishfaq, https://twitter.com/fatima_ishfaq,2020-11-10 22:01:32,https://twitter.com/i/web/status/1326132884592234496,RT @GregHuntMP: Pfizer has announced it's COVID-19 vaccine is more than 90% effective in preventing the virus.  I spoke w/ Pfizer Australia…,positive,0.8201,0.01509,0.16481,New South Wales,Female,(8-12),0,0,0,1326089072859783168
covid-vaccine-australia,boobookittifukk, https://twitter.com/boobookittifukk,2020-11-24 20:43:18,https://twitter.com/i/web/status/1331186625917849601,"HA! Be prepared to issue refunds then cos Australia doesn't want your customers risking our health. If you haven't had the vaccine, you'll be in two weeks mandatory quarantine at your own expense. Stay out of our country. We've eliminated COVID-19. You're not bringing it back. https://t.co/dMHwIyqgBz",negative,0.00313,0.90826,0.08861,New South Wales,Male,(38-43),0,0,0,
covid-vaccine-australia,boobookittifukk, https://twitter.com/boobookittifukk,2020-11-24 22:02:35,https://twitter.com/i/web/status/1331206576120557568,"@RuthAcheson @StephenRoche100 @UKTwinds @Qantas Lol no one is holding you down and forcefully injecting a vaccine into you. If you don't want it, fine. It just means that you're not allowed to fly to Australia &amp; bring Covid into my country. And when this is all over, it probably means that you won't be able to fly ANYWHERE. 😁",negative,0.01428,0.64199,0.34373,New South Wales,Male,(38-43),0,0,0,1331203925060575233
covid-vaccine-australia,McClureRodney, https://twitter.com/McClureRodney,2020-11-24 06:51:28,https://twitter.com/i/web/status/1330977288909959176,"RT @LamTimothy: Mathias Cormann’s travel around Europe to campaign for the top OECD job may be costing Australian taxpayers as much as $4,3…",negative,0.02898,0.56743,0.40359,,Male,(0-2),0,0,0,1330971093943742464
covid-vaccine-australia,shanesheoran, https://twitter.com/shanesheoran,2020-11-16 22:30:57,https://twitter.com/i/web/status/1328314612182179841,South Australia is staring down the barrel of a second wave of COVID-19 - so can we still expect all state borders to reopen by Christmas? Health Minister @GregHuntMP joins The Latest to discuss this and Melbourne's new billion-dollar vaccine production facility. #TheLatest https://t.co/ruCDDS09GP,neutral,0.14039,0.05839,0.80121,,Female,(60-100),0,0,0,1328313751674646528
covid-vaccine-australia,mpwoodhead, https://twitter.com/mpwoodhead,2020-11-16 19:27:05,https://twitter.com/i/web/status/1328268343300612096,"I thought there'd be huge fanfare when the first Australia receives #COVID19Aus vaccination. This seems to have gone under the radar, maybe because she got the Chinese vaccine https://t.co/lPr85ga50y",negative,0.03122,0.93755,0.03122,New South Wales,Male,(4-6),0,1,0,
covid-vaccine-australia,Dehler45, https://twitter.com/Dehler45,2020-11-24 07:49:16,https://twitter.com/i/web/status/1330991833539698688,"RT @BBCWorld: International air travellers will, in future, need to prove they have had Covid-19 vaccine in order to board Qantas flights,…",neutral,0.01419,0.46576,0.52005,New South Wales,Female,(25-32),0,0,0,1330928947413078018
covid-vaccine-australia,janellefiona, https://twitter.com/janellefiona,2020-11-24 20:40:42,https://twitter.com/i/web/status/1331185973535838209,"RT @nytimes: Australia’s largest airline, Qantas, plans to require proof of vaccination for passengers who want to fly internationally once…",neutral,0.04698,0.42111,0.53192,New South Wales,Male,(60-100),0,0,0,1331183790979493891
covid-vaccine-australia,chrisjackis, https://twitter.com/chrisjackis,2020-11-24 10:01:21,https://twitter.com/i/web/status/1331025074585968643,"If Qantas demand evidence of vaccination before they let someone on a flight i say great, we don't want anyone spreading this virus either by leaving or arriving in Australia. I hope other international airlines follow suit. #COVID19",neutral,0.17694,0.19808,0.62498,New South Wales,Female,(25-32),0,1,0,
covid-vaccine-australia,DuchessFrida, https://twitter.com/DuchessFrida,2020-11-17 09:42:46,https://twitter.com/i/web/status/1328483682827472897,"Morning mail: Hannah Clarke family's plea, new Covid vaccine, female prison population soars   Family of murdered mother and children call for coercive control laws. Plus: new coronavirus vaccine is 95% effective.  https://t.co/8CyzLhE6R1",neutral,0.42421,0.04403,0.53175,,Male,(25-32),0,0,0,
covid-vaccine-australia,DuchessFrida, https://twitter.com/DuchessFrida,2020-11-24 08:03:04,https://twitter.com/i/web/status/1330995308210188288,"Morning mail: cost of Cormann #OECD tilt revealed, 3rd Covid vaccine   RAAF jet povided to Mathias Cormann costs taxpayers $4,300 an hour. Plus: Indigenous artist Destiny Deacon’s talks humour, politics &amp; her life’s work | The Guardian  https://t.co/euQT9zta5s",neutral,0.26159,0.06265,0.67577,,Male,(25-32),0,0,0,
