tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age,count_retweet,count_like,count_reply,original_status_id
covid-vaccine-australia,TinaKendrick11, https://twitter.com/TinaKendrick11,2020-12-02 08:43:43,https://twitter.com/i/web/status/1333904640111349761,What will Australia's COVID vaccination program look like? 4 key questions answered https://t.co/oRddMDUOoM via @ConversationEDU,neutral,0.08522,0.0505,0.86428,New South Wales,Female,(60-100),0,0,0,1333873198278922240
covid-vaccine-australia,AlexDevantier, https://twitter.com/AlexDevantier,2020-12-02 17:48:53,https://twitter.com/i/web/status/1334041834859814912,"#BREAKING: The UK Government has approved the Pfizer-BioNTech Coronavirus Vaccine for use, starting from next week.… https://t.co/zkTsXSBAja",positive,0.64004,0.0419,0.31806,Victoria,Female,(38-43),0,0,0,1334036991663435777
covid-vaccine-australia,Pc_Free_Zone, https://twitter.com/Pc_Free_Zone,2020-11-24 19:46:13,https://twitter.com/i/web/status/1331172262326669312,"Hey QANTAS,  Bunnings, Coles and Woolworths survived a pandemic with ZERO deaths ya cunts, without a Covid Vaccine and guess what? Fuck you!  IIRC our supermarkets served over 60 million customers for no COVID deaths.  *And send, to QANTAS. Best email since Dan’s Office one",negative,0.04505,0.9099,0.04505,Queensland,Female,(38-43),0,0,0,1331158446775754752
covid-vaccine-australia,JohnRob16933826, https://twitter.com/JohnRob16933826,2020-12-03 15:07:18,https://twitter.com/i/web/status/1334363560244248576,Deceit and evasion. That's all we've heard this week from Mr Morrison's best mate Stuart Robert in response to Labor's questions about the human and financial catastrophe caused by Mr Morrison's illegal #Robodebt scheme. Neatly summarised by @AmyRemeikis https://t.co/l0o3knQB9U https://t.co/bF8GgH8ht0,negative,0.0047,0.8931,0.1022,Victoria,Female,(25-32),0,0,0,1334353486327103488
covid-vaccine-australia,JohnRob16933826, https://twitter.com/JohnRob16933826,2020-12-03 15:07:18,https://twitter.com/i/web/status/1334363560244248576,Deceit and evasion. That's all we've heard this week from Mr Morrison's best mate Stuart Robert in response to Labo… https://t.co/VNdjZrXId9,negative,0.0024,0.9309,0.0667,Victoria,Female,(25-32),0,0,0,1334353486327103488
covid-vaccine-australia,Russell23320359, https://twitter.com/Russell23320359,2020-11-27 20:48:45,https://twitter.com/i/web/status/1332275159516889089,RT @danwootton: I refuse to endorse the narrative that another four month lockdown - rebranded as 'strengthened tiers' - is worth it becaus…,negative,0.00208,0.92433,0.0736,Queensland,Male,(25-32),0,0,0,1332055096641908737
covid-vaccine-australia,Russell23320359, https://twitter.com/Russell23320359,2020-11-29 06:08:08,https://twitter.com/i/web/status/1332778323450109957,"RT @RobertKennedyJr: As details on latest #COVID #vaccine contenders flood news cycle on a daily basis, reports of concerns regarding the s…",neutral,0.09875,0.23087,0.67038,Queensland,Male,(25-32),0,0,0,1331698452556902400
covid-vaccine-australia,Russell23320359, https://twitter.com/Russell23320359,2020-11-30 20:06:02,https://twitter.com/i/web/status/1333351575247486979,RT @sapiofoxy: I'm reading that the #NHS is to enlist 'sensible' celebrities to persuade people to take the coronavirus #vaccine  People wh…,negative,0.00924,0.98152,0.00924,Queensland,Male,(25-32),0,0,0,1333331277706125313
covid-vaccine-australia,Russell23320359, https://twitter.com/Russell23320359,2020-12-01 05:30:42,https://twitter.com/i/web/status/1333493678392762368,RT @garethicke: Waits to see which of our entitled red carpet posers accepts the 30 peices of silver.   NHS to enlist 'sensible' celebritie…,negative,0.02096,0.95808,0.02096,Queensland,Male,(25-32),0,0,0,1333354534849146880
covid-vaccine-australia,Russell23320359, https://twitter.com/Russell23320359,2020-12-01 07:02:42,https://twitter.com/i/web/status/1333516829612937217,RT @o_rips: No plans to make Covid-19 vaccine mandatory in Ireland according to Health Minister Donnelly... https://t.co/G96HlVGNTr,neutral,0.08394,0.14069,0.77537,Queensland,Male,(25-32),0,0,0,1333498886313263104
covid-vaccine-australia,Russell23320359, https://twitter.com/Russell23320359,2020-12-03 00:26:46,https://twitter.com/i/web/status/1334141967131766785,RT @o_rips: UK Minister Warns Brits Could Be Denied Normal Life Without COVID Vaccination https://t.co/D7KUwDQsTp,neutral,0.08605,0.30005,0.6139,Queensland,Male,(25-32),0,0,0,1334092742826229761
covid-vaccine-australia,Russell23320359, https://twitter.com/Russell23320359,2020-12-04 02:16:57,https://twitter.com/i/web/status/1334532081301372929,RT @21WIRE: I am *not* exaggerating here when I say this might be the most important tweet you'll ever retweet. Read this article and fully…,positive,0.92962,0.01173,0.05865,Queensland,Male,(25-32),0,0,0,1334495156263858180
covid-vaccine-australia,NickTrebla, https://twitter.com/NickTrebla,2020-12-03 12:51:39,https://twitter.com/i/web/status/1334329421583400960,RT @StarboyHK: China has promised millions of COVID-19 vaccines to developing countries globally - And it is ready to deliver them - China'…,positive,0.47985,0.09638,0.42376,New South Wales,Male,(60-100),0,0,0,1334323869335781377
covid-vaccine-australia,Haydizzle007, https://twitter.com/Haydizzle007,2020-12-03 21:25:47,https://twitter.com/i/web/status/1334458808567955457,Deceit and evasion. That's all we've heard this week from Mr Morrison's best mate Stuart Robert in response to Labor's questions about the human and financial catastrophe caused by Mr Morrison's illegal #Robodebt scheme. Neatly summarised by @AmyRemeikis https://t.co/l0o3knQB9U https://t.co/bF8GgH8ht0,negative,0.0047,0.8931,0.1022,Queensland,Female,(38-43),0,0,0,1334353486327103488
covid-vaccine-australia,Haydizzle007, https://twitter.com/Haydizzle007,2020-12-03 21:25:47,https://twitter.com/i/web/status/1334458808567955457,Deceit and evasion. That's all we've heard this week from Mr Morrison's best mate Stuart Robert in response to Labo… https://t.co/VNdjZrXId9,negative,0.0024,0.9309,0.0667,Queensland,Female,(38-43),0,0,0,1334353486327103488
covid-vaccine-australia,jchimselfbigpo2, https://twitter.com/jchimselfbigpo2,2020-12-01 04:09:39,https://twitter.com/i/web/status/1333473282004160512,@QandA   Michael Yabsley “I don’t think the vaccine should be free”  “I think people should be weaned off the govt… https://t.co/QbhC9nNMU2,negative,0.00834,0.71707,0.2746,Queensland,Female,(60-100),0,0,0,1333373334680006657
covid-vaccine-australia,jchimselfbigpo2, https://twitter.com/jchimselfbigpo2,2020-12-01 04:15:12,https://twitter.com/i/web/status/1333474676736094209,Would never have imagined in my wildest dreams (until tonight) that anyone would argue for a #COVID19 vaccine to be… https://t.co/QzK6KNyfEo,neutral,0.08378,0.23698,0.67924,Queensland,Female,(60-100),0,0,0,1333372872002191360
covid-vaccine-australia,jazmasigan_2, https://twitter.com/jazmasigan_2,2020-11-24 11:15:37,https://twitter.com/i/web/status/1331043764345815041,"RT @AFP: International air travellers will need to be vaccinated against Covid-19 to fly with Australia's Qantas, the airline's CEO has sai…",neutral,0.04844,0.43586,0.5157,South Australia,Male,(38-43),0,0,0,1331039450793713665
covid-vaccine-australia,mrn487, https://twitter.com/mrn487,2020-12-02 19:37:27,https://twitter.com/i/web/status/1334069159060140032,"RT @gavinesler: They’ve had years to Get Brexit Done and failed - and it’s a manmade disaster. They are also handling Covid appallingly, bu…",negative,0.00263,0.92791,0.06946,New South Wales,Male,(25-32),0,0,0,1334064912860057600
covid-vaccine-australia,mrn487, https://twitter.com/mrn487,2020-12-02 23:00:26,https://twitter.com/i/web/status/1334120237889851394,Will you take the #COVID19 vaccine when it arrives in Australia? #auspol,neutral,0.07402,0.16326,0.76272,New South Wales,Male,(25-32),0,0,0,1334117665816731648
covid-vaccine-australia,mrn487, https://twitter.com/mrn487,2020-12-03 20:51:29,https://twitter.com/i/web/status/1334450174341484545,RT @theangelremiel: Seen a few people suggest that requiring COVID vaccination would be orwellian  George Orwell died of tuberculosis in…,negative,0.00875,0.51618,0.47507,New South Wales,Male,(25-32),0,0,0,1334070495029956608
covid-vaccine-australia,uncleri61605134, https://twitter.com/uncleri61605134,2020-12-04 07:27:05,https://twitter.com/i/web/status/1334610131779129344,RT @CBSNews: Director of National Intelligence John Ratcliffe tells @CBS_Herridge that China's president and Communist Party leaders “lied…,neutral,0.0844,0.21111,0.70449,,Female,(25-32),0,0,0,1334600081811632138
covid-vaccine-australia,SookyBlessingtn, https://twitter.com/SookyBlessingtn,2020-11-28 17:49:38,https://twitter.com/i/web/status/1332592473625956352,Here are the Malthusian Technocracy Covid Communists showing their hand Anyone conversant with Boris Johnson’s fath… https://t.co/8QGP9VOOmi,neutral,0.05505,0.45464,0.49031,,Female,(60-100),2,5,0,
covid-vaccine-australia,SookyBlessingtn, https://twitter.com/SookyBlessingtn,2020-11-29 10:37:25,https://twitter.com/i/web/status/1332846090777812993,RT @uTobian: The 1986 National Childhood Vaccine Injury Act was the biggest medical mistake in human history.  The coronavirus vaccine camp…,negative,0.00968,0.80405,0.18627,,Female,(60-100),0,0,0,1332103553419120640
covid-vaccine-australia,SookyBlessingtn, https://twitter.com/SookyBlessingtn,2020-12-03 18:03:47,https://twitter.com/i/web/status/1334407973704138752,RT @YardleyShooting: CHINA seems to have passed through the CV19 crisis remarkably unscathed. They will grow far more than Western Economie…,positive,0.85202,0.01317,0.13481,,Female,(60-100),0,0,0,1334406563520503808
covid-vaccine-australia,SookyBlessingtn, https://twitter.com/SookyBlessingtn,2020-12-03 18:50:44,https://twitter.com/i/web/status/1334419786382495746,"His father Stanley wrote a book in 1982 on a government released virus and vaccine, to control and reduce populatio… https://t.co/gvp15XmvXn",neutral,0.04276,0.2103,0.74695,,Female,(60-100),6,9,0,
