tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age,count_retweet,count_like,count_reply,original_status_id
covid-vaccine-australia,Bishop64, https://twitter.com/Bishop64,2020-12-19 10:55:36,https://twitter.com/i/web/status/1340098424864030721,RT @TonyHWindsor: Murdoch deserted Australia to obtain taxation advantages in the US and has been instrumental in the division and destruct…,negative,0.03153,0.52034,0.44813,Queensland,Female,(60-100),0,0,0,1340039009070764033
covid-vaccine-australia,Bishop64, https://twitter.com/Bishop64,2020-12-19 11:01:20,https://twitter.com/i/web/status/1340099865481629697,RT @TonyHWindsor: Murdoch jumps the queue on Covid vaccine to save himself whilst his minions have caused the death of many gullible people…,negative,0.00532,0.8545,0.14018,Queensland,Female,(60-100),0,0,0,1340034904730394624
covid-vaccine-australia,owgreally, https://twitter.com/owgreally,2020-12-18 15:14:05,https://twitter.com/i/web/status/1339801085444157440,"The Sydney COVID northern beaches cluster grows to 28, a Cronulla case is confirmed, NSW is on high alert and Scott Morrison won’t allow Australians to get a vaccine until February or use the rapid, over-the-counter Australian Covid-19 test in Australia. https://t.co/uzwI5BPTyv",neutral,0.06333,0.42285,0.51382,New South Wales,Female,(38-43),0,0,0,
covid-vaccine-australia,PeterBo49858290, https://twitter.com/PeterBo49858290,2020-12-19 15:29:39,https://twitter.com/i/web/status/1340167388365352961,RT @TonyHWindsor: Murdoch deserted Australia to obtain taxation advantages in the US and has been instrumental in the division and destruct…,negative,0.03153,0.52034,0.44813,Victoria,Female,(60-100),0,0,0,1340039009070764033
covid-vaccine-australia,rhapsodynbloom, https://twitter.com/rhapsodynbloom,2020-12-22 06:02:58,https://twitter.com/i/web/status/1341111943055208451,"RT @Alyssa_Milano: And another thing—  If you are a Republican elected official who called this pandemic a hoax, refused to wear a mask or…",negative,0.00866,0.69134,0.29999,Victoria,Female,(25-32),0,0,0,1341087725034721280
covid-vaccine-australia,NickTrebla, https://twitter.com/NickTrebla,2020-12-20 16:37:08,https://twitter.com/i/web/status/1340546761199271936,The hypocrisy is thick with the evil creature  After months of presiding over broadcast &amp; print media claiming Covid was a hoax &amp; hydroxychloroquine could prevent &amp; cure the disease Rupert Murdoch scurries in to get an early vaccine  #Auspol via @Info_Aus  https://t.co/4XD0XB0UQ7,negative,0.03178,0.93643,0.03178,New South Wales,Male,(60-100),0,0,0,1340050453480894464
covid-vaccine-australia,jchimselfbigpo2, https://twitter.com/jchimselfbigpo2,2020-12-19 11:05:37,https://twitter.com/i/web/status/1340100943845552129,"RT @carolecadwalla: Allow me to correct this headline. Rupert Murdoch received the vaccine today, one day after @FoxNews, which he owns, cy…",neutral,0.0443,0.32121,0.63449,Queensland,Female,(60-100),0,0,0,1339980699688968200
covid-vaccine-australia,jchimselfbigpo2, https://twitter.com/jchimselfbigpo2,2020-12-19 14:31:26,https://twitter.com/i/web/status/1340152738890436609,The hypocrisy is thick with the evil creature  After months of presiding over broadcast &amp; print media claiming Covid was a hoax &amp; hydroxychloroquine could prevent &amp; cure the disease Rupert Murdoch scurries in to get an early vaccine  #Auspol via @Info_Aus  https://t.co/4XD0XB0UQ7,negative,0.03178,0.93643,0.03178,Queensland,Female,(60-100),0,0,0,1340050453480894464
covid-vaccine-australia,DougMoffettJazz, https://twitter.com/DougMoffettJazz,2020-12-14 20:44:53,https://twitter.com/i/web/status/1338434779960598532,RT @jeromegravesbm1: Dr. Francis Boyle exposed to the world that COVID-19 had the HIV delivery system in the totally manmade virus develope…,neutral,0.17205,0.14723,0.68072,Western Australia,Female,(38-43),0,0,0,1337881243694862337
covid-vaccine-australia,ElaineM11584892, https://twitter.com/ElaineM11584892,2020-12-20 08:51:22,https://twitter.com/i/web/status/1340429548182065153,RT @TonyHWindsor: Murdoch deserted Australia to obtain taxation advantages in the US and has been instrumental in the division and destruct…,negative,0.03153,0.52034,0.44813,New South Wales,Female,(8-12),0,0,0,1340039009070764033
covid-vaccine-australia,ElaineM11584892, https://twitter.com/ElaineM11584892,2020-12-22 09:01:53,https://twitter.com/i/web/status/1341156967411171330,"Australia won't start distributing a #COVID19 vaccine until 3 to 4 months after the US, UK and EU. The Govt has offered some reasons, but @ScottMorrisonMP needs to give a full explanation for the delay, especially given the Sydney outbreak. #auspol https://t.co/qYuqJMGwUL",negative,0.00572,0.8128,0.18147,New South Wales,Female,(8-12),0,0,0,1341123506856062976
covid-vaccine-australia,deeedwardsEF, https://twitter.com/deeedwardsEF,2020-12-19 16:00:58,https://twitter.com/i/web/status/1340175272184750080,RT @TonyHWindsor: Murdoch jumps the queue on Covid vaccine to save himself whilst his minions have caused the death of many gullible people…,negative,0.00532,0.8545,0.14018,,Male,(60-100),0,0,0,1340034904730394624
covid-vaccine-australia,TessaTessapes, https://twitter.com/TessaTessapes,2020-12-19 07:36:14,https://twitter.com/i/web/status/1340048249286057985,"Old bastard has no problem believing in science when it comes to medical science, different story when it comes to climate science 'eh?  Why's that @rupertmurdoch?  Why do you trust some scientists but not others? 🐝 #auspol #climatechange #ClimateAction  https://t.co/80lAPYThuZ",negative,0.00319,0.85916,0.13766,Victoria,Male,(25-32),0,0,0,1340028968875880448
covid-vaccine-australia,TessaTessapes, https://twitter.com/TessaTessapes,2020-12-21 10:30:13,https://twitter.com/i/web/status/1340816810363404288,RT @TonyHWindsor: Murdoch deserted Australia to obtain taxation advantages in the US and has been instrumental in the division and destruct…,negative,0.03153,0.52034,0.44813,Victoria,Male,(25-32),0,0,0,1340039009070764033
covid-vaccine-australia,LeanneReinhold, https://twitter.com/LeanneReinhold,2020-12-17 14:07:07,https://twitter.com/i/web/status/1339421843980050432,RT @LifeSite: Australia drops one of their COVID vaccines after it caused false HIV positives https://t.co/TwTARmIH3Z,negative,0.00615,0.77847,0.21539,,Female,(25-32),0,0,0,1339413763745787906
covid-vaccine-australia,sydnets, https://twitter.com/sydnets,2020-12-10 15:04:19,https://twitter.com/i/web/status/1336899524170682369,RT @J_Elder_Writer: https://t.co/A1sPvfbZeF A story of mine today,neutral,0.2569,0.02396,0.71914,New South Wales,Female,(8-12),0,0,0,1335043342665584640
covid-vaccine-australia,jimmicbreeze, https://twitter.com/jimmicbreeze,2020-12-20 09:26:08,https://twitter.com/i/web/status/1340438295751233536,"@hutchins_neal @FOLLOW_DA_BUCKS @VincentCrypt46 1- Thx Neal. Phizer vaccine only has global rank of 3/7. Petrovsky's from Sth Australia has 7/7 rank and has no nasties in it. Been known of by Govt since April 20. Ray Barrick-( spell check) published his mutations of Covid in 2015. Funded by Gates , Rockefeller foundation.",neutral,0.08719,0.29967,0.61314,Queensland,Male,(48-53),0,1,0,1340173768321339392
covid-vaccine-australia,jimmicbreeze, https://twitter.com/jimmicbreeze,2020-12-20 13:19:43,https://twitter.com/i/web/status/1340497080725303296,@Scottludlam He doesn't have to give any factual answers from the Federal height about Covid if he's not here. Leaves it to MSM and political barrickers. Initial Australia release was no accident. Signature to vaccine denies damage comeback AND permissions mass data harvesting. &gt;Dutton etc ?,negative,0.00394,0.85578,0.14028,Queensland,Male,(48-53),0,0,0,1340445271541522434
covid-vaccine-australia,Aus_RichAlex, https://twitter.com/Aus_RichAlex,2020-12-18 11:00:16,https://twitter.com/i/web/status/1339737209637720065,"RT @BrandyZadrozny: New from me:   As platforms crack down on misinformation around Covid-19 vaccines, some anti-vaccination activists are…",neutral,0.18081,0.17697,0.64223,Tasmania,Female,(25-32),0,0,0,1339570389266120707
